date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,450,0.66
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,150,0.22
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,cereals and tubers,Rice,52,KG,actual,Retail,RWF,600,0.88
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,cereals and tubers,"Rice (imported, Indian)",251,KG,actual,Retail,RWF,700,1.03
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,300,0.44
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,100,0.15
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,RWF,18670,27.46
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,"meat, fish and eggs",Livestock (hen),453,Unit,actual,Retail,RWF,3670,5.4
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1600,2.35
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,milk and dairy,Milk,81,L,actual,Retail,RWF,400,0.59
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,pulses and nuts,Peas (dry),457,KG,actual,Retail,RWF,1500,2.21
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,pulses and nuts,Soybeans,248,KG,actual,Retail,RWF,500,0.74
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,123,0.18
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,300,0.44
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,600,0.88
2015-01-15,Southern Province,Kamonyi,Mugina,1405,-2.1,29.95,vegetables and fruits,Tomatoes,114,KG,actual,Retail,RWF,300,0.44
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Maize,51,KG,actual,Retail,RWF,193.25,0.28
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,433,0.64
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,117.5,0.17
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Rice,52,KG,actual,Retail,RWF,588.5,0.87
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,310.75,0.46
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,91.75,0.13
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,417.5,0.61
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,93.5,0.14
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,RWF,3583.5,5.27
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,RWF,1616.5,2.38
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,milk and dairy,Milk,81,L,actual,Retail,RWF,300,0.44
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,RWF,938.5,1.38
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,pulses and nuts,Soybeans,248,KG,actual,Retail,RWF,437.25,0.64
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,196.5,0.29
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,73.5,0.11
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,220.75,0.32
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,1025.25,1.51
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Onions (white),111,KG,actual,Retail,RWF,416.5,0.61
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,850,1.25
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,420.75,0.62
2015-01-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Zucchini,450,KG,actual,Retail,RWF,218.75,0.32
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,247.62,0.36
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,385.25,0.57
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Maize,51,KG,actual,Retail,RWF,239.12,0.35
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Rice,52,KG,actual,Retail,RWF,606.38,0.89
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,904.12,1.33
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,334.25,0.49
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,458.25,0.67
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,120,0.18
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,93.75,0.14
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,"meat, fish and eggs",Livestock (hen),453,Unit,actual,Retail,RWF,4279.12,6.29
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1700,2.5
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,RWF,4833.25,7.11
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,RWF,1637.25,2.41
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,non-food,Charcoal,446,Sack,actual,Retail,RWF,4558.38,6.7
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,174.88,0.26
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,RWF,372.57,0.55
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,312.5,0.46
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,200,0.29
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,1012.38,1.49
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,256.38,0.38
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Garlic,105,KG,actual,Retail,RWF,1637.5,2.41
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Guava,407,KG,actual,Retail,RWF,400,0.59
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,400,0.59
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,595.88,0.88
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,414.5,0.61
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Tomatoes,114,KG,actual,Retail,RWF,316.62,0.47
2015-01-15,Southern Province,Nyamagabe,Gikongoro,1062,-2.46,29.57,vegetables and fruits,Zucchini,450,KG,actual,Retail,RWF,279,0.41
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,300,0.44
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Maize,51,KG,actual,Retail,RWF,227,0.33
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,450,0.66
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,128,0.19
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Rice,52,KG,actual,Retail,RWF,633.5,0.93
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,700,1.03
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,337.67,0.5
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,86.67,0.13
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,80,0.12
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,"meat, fish and eggs",Livestock (Sheep),390,Unit,actual,Retail,RWF,16833,24.75
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,"meat, fish and eggs",Livestock (cattle),287,Unit,actual,Retail,RWF,191666.5,281.86
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1667,2.45
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,milk and dairy,Milk,81,L,actual,Retail,RWF,400,0.59
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,non-food,Charcoal,446,Sack,actual,Retail,RWF,3500,5.15
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,200,0.29
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,vegetables and fruits,Mangoes,411,KG,actual,Retail,RWF,300,0.44
2015-01-15,Southern Province,Nyanza,Ndago,1089,-2.42,29.88,vegetables and fruits,Onions (red),110,KG,actual,Retail,RWF,466.67,0.69
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,323.86,0.48
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,585.71,0.86
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,121.57,0.18
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Rice,52,KG,actual,Retail,RWF,700,1.03
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,500,0.74
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,185.86,0.27
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,RWF,700,1.03
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,RWF,3000,4.41
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,milk and dairy,Milk,81,L,actual,Retail,RWF,400,0.59
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,354.86,0.52
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Apples (red),229,KG,actual,Retail,RWF,2400,3.53
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200,0.29
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,RWF,441.67,0.65
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,500,0.74
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Cauliflower,231,KG,actual,Retail,RWF,400,0.59
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,1200,1.76
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Mangoes,411,KG,actual,Retail,RWF,400,0.59
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Onions (white),111,KG,actual,Retail,RWF,500,0.74
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Oranges (big size),241,KG,actual,Retail,RWF,600,0.88
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,538.14,0.79
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,790.43,1.16
2015-01-15,Western Province,Administrative unit not available,Gisenyi,1063,-1.7,29.26,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,654.71,0.96
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,337.5,0.5
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,298.25,0.44
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,458.5,0.67
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,cereals and tubers,"Rice (imported, Indian)",251,KG,actual,Retail,RWF,800,1.18
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,cereals and tubers,"Rice (imported, Tanzanian)",381,KG,actual,Retail,RWF,1000,1.47
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,334,0.49
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,400,0.59
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,102,0.15
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,298.5,0.44
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,RWF,903.5,1.33
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,pulses and nuts,Peas (dry),457,KG,actual,Retail,RWF,733.33,1.08
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Apples (red),229,KG,actual,Retail,RWF,2500,3.68
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,202.75,0.3
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,102,0.15
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Carrots,166,KG,actual,Retail,RWF,262.75,0.39
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,475,0.7
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,762.5,1.12
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,RWF,483,0.71
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Garlic,105,KG,actual,Retail,RWF,2875,4.23
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Guava,407,KG,actual,Retail,RWF,80,0.12
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Mangoes,411,KG,actual,Retail,RWF,436.75,0.64
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Onions (red),110,KG,actual,Retail,RWF,371.25,0.55
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Onions (white),111,KG,actual,Retail,RWF,684.5,1.01
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Oranges (big size),241,KG,actual,Retail,RWF,708.5,1.04
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,646.25,0.95
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,646,0.95
2015-01-15,Western Province,Karongi,Kibuye (Karongi),1487,-2.06,29.35,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,450.25,0.66
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200,0.29
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Maize,51,KG,actual,Retail,RWF,194.5,0.29
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,412,0.61
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,115.5,0.17
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Rice,52,KG,actual,Retail,RWF,695.75,1.02
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,391.25,0.58
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,508.25,0.75
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,100,0.15
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,RWF,75.25,0.11
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,RWF,18916.5,27.82
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,"meat, fish and eggs",Livestock (Sheep),390,Unit,actual,Retail,RWF,16999.5,25
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1491.5,2.19
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,"meat, fish and eggs",Meat (mutton),183,KG,actual,Retail,RWF,1425,2.1
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,RWF,991.5,1.46
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,pulses and nuts,Soybeans,248,KG,actual,Retail,RWF,600,0.88
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200,0.29
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,RWF,433.33,0.64
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,308.25,0.45
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Cauliflower,231,KG,actual,Retail,RWF,483,0.71
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Chili (red),91,KG,actual,Retail,RWF,1283.25,1.89
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Mangoes,411,KG,actual,Retail,RWF,383,0.56
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,600,0.88
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,791.5,1.16
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,650,0.96
2015-01-15,Western Province,Ngororero,Kabaya,1067,-1.75,29.54,vegetables and fruits,Spinach,404,KG,actual,Retail,RWF,283,0.42
2015-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Maize,51,KG,actual,Retail,RWF,218.25,0.32
2015-01-15,Western Province,Nyabihu,Mukamira,1084,-1.61,29.51,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,404.25,0.59
